Module,Path,baseline,node24,workerd,bun,deno
process,stdout.getMaxListeners,supported,supported,supported,supported,supported
process,stdout.getTypeOfService,supported,supported,unsupported,unsupported,unsupported
process,stdout.isPaused,supported,supported,unsupported,unsupported,unsupported
process,stdout.iterator,supported,supported,unsupported,unsupported,unsupported
process,stdout.listenerCount,supported,supported,supported,supported,supported
process,stdout.listeners,supported,supported,supported,supported,supported
process,stdout.localAddress,supported,supported,unsupported,unsupported,unsupported
process,stdout.localFamily,supported,supported,unsupported,unsupported,unsupported
process,stdout.localPort,supported,supported,unsupported,unsupported,unsupported
process,stdout.map,supported,supported,unsupported,unsupported,unsupported
process,stdout.off,supported,supported,supported,supported,supported
process,stdout.on,supported,supported,supported,supported,supported
process,stdout.once,supported,supported,supported,supported,supported
process,stdout.pause,supported,supported,unsupported,unsupported,unsupported
process,stdout.pending,supported,supported,supported,supported,unsupported
process,stdout.pipe,supported,supported,supported,supported,supported
process,stdout.prependListener,supported,supported,supported,supported,supported
process,stdout.prependOnceListener,supported,supported,supported,supported,supported
process,stdout.push,supported,supported,unsupported,unsupported,unsupported
process,stdout.rawListeners,supported,supported,supported,supported,supported
process,stdout.read,supported,supported,unsupported,unsupported,unsupported
process,stdout.readable,supported,supported,supported,supported,unsupported
process,stdout.readableAborted,supported,supported,supported,unsupported,unsupported
process,stdout.readableBuffer,supported,supported,unsupported,unsupported,unsupported
process,stdout.readableDidRead,supported,supported,supported,unsupported,unsupported
process,stdout.readableEncoding,supported,supported,unsupported,unsupported,unsupported
process,stdout.readableEnded,supported,supported,supported,unsupported,unsupported
process,stdout.readableFlowing,supported,supported,unsupported,unsupported,unsupported
process,stdout.readableHighWaterMark,supported,supported,supported,unsupported,unsupported
process,stdout.readableLength,supported,supported,supported,unsupported,unsupported
process,stdout.readableObjectMode,supported,supported,supported,unsupported,unsupported
process,stdout.readyState,supported,supported,supported,unsupported,unsupported
process,stdout.reduce,supported,supported,unsupported,unsupported,unsupported
process,stdout.ref,supported,supported,unsupported,unsupported,unsupported
process,stdout.remoteAddress,supported,supported,unsupported,unsupported,unsupported
process,stdout.remoteFamily,supported,supported,unsupported,unsupported,unsupported
process,stdout.remotePort,supported,supported,unsupported,unsupported,unsupported
process,stdout.removeAllListeners,supported,supported,supported,supported,supported
process,stdout.removeListener,supported,supported,supported,supported,supported
process,stdout.resetAndDestroy,supported,supported,unsupported,unsupported,unsupported
process,stdout.resume,supported,supported,unsupported,unsupported,unsupported
process,stdout.server,supported,supported,unsupported,unsupported,unsupported
process,stdout.setDefaultEncoding,supported,supported,supported,supported,supported
process,stdout.setEncoding,supported,supported,unsupported,unsupported,unsupported
process,stdout.setKeepAlive,supported,supported,unsupported,unsupported,unsupported
process,stdout.setMaxListeners,supported,supported,supported,supported,supported
process,stdout.setNoDelay,supported,supported,unsupported,unsupported,unsupported
process,stdout.setTimeout,supported,supported,unsupported,unsupported,unsupported
process,stdout.setTypeOfService,supported,supported,unsupported,unsupported,unsupported
process,stdout.some,supported,supported,unsupported,unsupported,unsupported
process,stdout.take,supported,supported,unsupported,unsupported,unsupported
process,stdout.toArray,supported,supported,unsupported,unsupported,unsupported
process,stdout.uncork,supported,supported,supported,supported,supported
process,stdout.unpipe,supported,supported,unsupported,unsupported,unsupported
process,stdout.unref,supported,supported,unsupported,unsupported,unsupported
process,stdout.unshift,supported,supported,unsupported,unsupported,unsupported
process,stdout.wrap,supported,supported,unsupported,unsupported,unsupported
process,stdout.writable,supported,supported,supported,supported,supported
process,stdout.writableBuffer,supported,supported,supported,supported,supported
process,stdout.writableCorked,supported,supported,supported,supported,supported
process,stdout.writableEnded,supported,supported,supported,supported,supported
process,stdout.writableFinished,supported,supported,supported,supported,supported
process,stdout.writableHighWaterMark,supported,supported,supported,supported,supported
process,stdout.writableLength,supported,supported,supported,supported,supported
process,stdout.writableNeedDrain,supported,supported,supported,supported,supported
process,stdout.writableObjectMode,supported,supported,supported,supported,supported
process,stdout.write,supported,supported,supported,supported,supported
process,threadCpuUsage,supported,supported,supported,unsupported,supported
process,title,supported,supported,supported,supported,unsupported
process,umask,supported,supported,supported,supported,supported
process,unref,supported,supported,supported,supported,unsupported
process,uptime,supported,supported,supported,supported,unsupported
process,version,supported,supported,supported,supported,supported
process,versions.*self*,supported,supported,supported,supported,supported
process,versions.acorn,supported,supported,supported,unsupported,unsupported
process,versions.ada,supported,supported,supported,unsupported,unsupported
process,versions.amaro,supported,supported,supported,unsupported,unsupported
process,versions.ares,supported,supported,supported,supported,supported
process,versions.brotli,supported,supported,supported,unsupported,supported
process,versions.cjs_module_lexer,supported,unsupported,supported,unsupported,unsupported
process,versions.cldr,supported,supported,supported,unsupported,supported
process,versions.icu,supported,supported,supported,supported,supported
process,versions.llhttp,supported,supported,supported,supported,supported
process,versions.merve,supported,supported,supported,unsupported,unsupported
process,versions.modules,supported,supported,supported,supported,supported
process,versions.napi,supported,supported,supported,supported,supported
process,versions.nbytes,supported,supported,supported,unsupported,unsupported
process,versions.ncrypto,supported,supported,supported,unsupported,unsupported
process,versions.nghttp2,supported,supported,supported,unsupported,supported
process,versions.node,supported,supported,supported,supported,supported
process,versions.openssl,supported,supported,supported,supported,supported
process,versions.simdjson,supported,supported,supported,unsupported,unsupported
process,versions.simdutf,supported,supported,supported,unsupported,unsupported
process,versions.sqlite,supported,supported,supported,unsupported,supported
process,versions.tz,supported,supported,supported,unsupported,supported
process,versions.undici,supported,supported,supported,unsupported,unsupported
process,versions.unicode,supported,supported,supported,supported,supported
process,versions.uv,supported,supported,supported,supported,supported
process,versions.uvwasi,supported,supported,supported,unsupported,unsupported
process,versions.v8,supported,supported,supported,supported,supported
process,versions.zlib,supported,supported,supported,supported,supported
process,versions.zstd,supported,supported,supported,supported,unsupported
querystring,*self*,supported,supported,supported,supported,supported
querystring,default.*self*,supported,supported,supported,supported,supported
querystring,default.decode,supported,supported,supported,supported,supported
querystring,default.encode,supported,supported,supported,supported,supported
querystring,default.escape,supported,supported,supported,supported,supported
querystring,default.parse,supported,supported,supported,supported,supported
querystring,default.stringify,supported,supported,supported,supported,supported
querystring,default.unescape,supported,supported,supported,supported,supported
querystring,default.unescapeBuffer,supported,supported,supported,supported,supported
querystring,decode,supported,supported,supported,supported,supported
querystring,encode,supported,supported,supported,supported,supported
querystring,escape,supported,supported,supported,supported,supported
querystring,parse,supported,supported,supported,supported,supported
querystring,stringify,supported,supported,supported,supported,supported
querystring,unescape,supported,supported,supported,supported,supported
querystring,unescapeBuffer,supported,supported,supported,supported,supported
stream,*self*,supported,supported,supported,supported,supported
stream,default.*self*,supported,supported,supported,supported,supported
stream,default.Duplex,supported,supported,supported,supported,supported
stream,default.EventEmitter,supported,supported,supported,supported,supported
stream,default.EventEmitterAsyncResource,supported,supported,supported,supported,supported
stream,default.PassThrough,supported,supported,supported,supported,supported
stream,default.Readable,supported,supported,supported,supported,supported
stream,default.Stream,supported,supported,supported,supported,supported
stream,default.Transform,supported,supported,supported,supported,supported
stream,default.Writable,supported,supported,supported,supported,supported
stream,default.addAbortListener,supported,supported,supported,supported,unsupported
stream,default.addAbortSignal,supported,supported,supported,supported,supported
stream,default.captureRejectionSymbol,supported,supported,supported,supported,supported
stream,default.captureRejections,supported,supported,supported,supported,supported
stream,default.compose,supported,supported,supported,supported,supported
stream,default.defaultMaxListeners,supported,supported,supported,supported,supported
stream,default.destroy,supported,supported,supported,supported,supported
stream,default.duplexPair,supported,supported,supported,supported,supported
stream,default.errorMonitor,supported,supported,supported,supported,supported
stream,default.finished,supported,supported,supported,supported,supported
stream,default.getDefaultHighWaterMark,supported,supported,supported,supported,supported
stream,default.getEventListeners,supported,supported,supported,supported,supported
stream,default.getMaxListeners,supported,supported,supported,supported,supported
stream,default.init,supported,supported,supported,supported,supported
stream,default.isDestroyed,supported,supported,supported,supported,supported
stream,default.isDisturbed,supported,supported,supported,supported,supported
stream,default.isErrored,supported,supported,supported,supported,supported
stream,default.isReadable,supported,supported,supported,supported,supported
stream,default.isWritable,supported,supported,supported,supported,supported
stream,default.kMaxEventTargetListeners,supported,supported,supported,supported,supported
stream,default.kMaxEventTargetListenersWarned,supported,supported,supported,supported,supported
stream,default.length,supported,supported,supported,supported,supported
stream,default.listenerCount,supported,supported,supported,supported,supported
stream,default.name,supported,supported,supported,supported,supported
stream,default.on,supported,supported,supported,supported,supported
stream,default.once,supported,supported,supported,supported,supported
stream,default.pipeline,supported,supported,supported,supported,supported
stream,default.promises.*self*,supported,supported,supported,supported,supported
stream,default.promises.finished,supported,supported,supported,supported,supported
stream,default.promises.pipeline,supported,supported,supported,supported,supported
stream,default.prototype.*self*,supported,supported,supported,supported,supported
stream,default.prototype.addListener,supported,supported,supported,supported,supported
stream,default.prototype.emit,supported,supported,supported,supported,supported
stream,default.prototype.eventNames,supported,supported,supported,supported,supported
stream,default.prototype.getMaxListeners,supported,supported,supported,supported,supported
stream,default.prototype.listenerCount,supported,supported,supported,supported,supported
stream,default.prototype.listeners,supported,supported,supported,supported,supported
stream,default.prototype.off,supported,supported,supported,supported,supported
stream,default.prototype.on,supported,supported,supported,supported,supported
stream,default.prototype.once,supported,supported,supported,supported,supported
stream,default.prototype.pipe,supported,supported,supported,supported,supported
stream,default.prototype.prependListener,supported,supported,supported,supported,supported
stream,default.prototype.prependOnceListener,supported,supported,supported,supported,supported
stream,default.prototype.rawListeners,supported,supported,supported,supported,supported
stream,default.prototype.removeAllListeners,supported,supported,supported,supported,supported
stream,default.prototype.removeListener,supported,supported,supported,supported,supported
stream,default.prototype.setMaxListeners,supported,supported,supported,supported,supported
stream,default.setDefaultHighWaterMark,supported,supported,supported,supported,supported
stream,default.setMaxListeners,supported,supported,supported,supported,supported
stream,default.usingDomains,supported,supported,supported,supported,supported
stream,Duplex,supported,supported,supported,supported,supported
stream,PassThrough,supported,supported,supported,supported,supported
stream,Readable,supported,supported,supported,supported,supported
stream,Stream,supported,supported,supported,supported,supported
stream,Transform,supported,supported,supported,supported,supported
stream,Writable,supported,supported,supported,supported,supported
stream,addAbortSignal,supported,supported,supported,supported,supported
stream,compose,supported,supported,supported,supported,supported
stream,destroy,supported,supported,supported,supported,unsupported
stream,duplexPair,supported,supported,supported,supported,supported
stream,finished,supported,supported,supported,supported,supported
stream,getDefaultHighWaterMark,supported,supported,supported,supported,supported
stream,isDestroyed,supported,supported,supported,supported,supported
stream,isDisturbed,supported,supported,supported,supported,supported
stream,isErrored,supported,supported,supported,supported,supported
stream,isReadable,supported,supported,supported,supported,supported
stream,isWritable,supported,supported,supported,supported,supported
stream,pipeline,supported,supported,supported,supported,supported
stream,promises.*self*,supported,supported,supported,supported,supported
stream,promises.finished,supported,supported,supported,supported,supported
stream,promises.pipeline,supported,supported,supported,supported,supported
stream,setDefaultHighWaterMark,supported,supported,supported,supported,supported
stream/consumers,*self*,supported,supported,supported,supported,supported
stream/consumers,default.*self*,supported,supported,supported,supported,supported
stream/consumers,default.arrayBuffer,supported,supported,supported,supported,supported
stream/consumers,default.blob,supported,supported,supported,supported,supported
stream/consumers,default.buffer,supported,supported,supported,supported,supported
stream/consumers,default.bytes,supported,supported,unsupported,supported,unsupported
stream/consumers,default.json,supported,supported,supported,supported,supported
stream/consumers,default.text,supported,supported,supported,supported,supported
stream/consumers,arrayBuffer,supported,supported,supported,supported,supported
stream/consumers,blob,supported,supported,supported,supported,supported
stream/consumers,buffer,supported,supported,supported,supported,supported
stream/consumers,bytes,supported,supported,unsupported,supported,unsupported
stream/consumers,json,supported,supported,supported,supported,supported
stream/consumers,text,supported,supported,supported,supported,supported
stream/promises,*self*,supported,supported,supported,supported,supported
stream/promises,default.*self*,supported,supported,supported,supported,supported
stream/promises,default.finished,supported,supported,supported,supported,supported
stream/promises,default.pipeline,supported,supported,supported,supported,supported
stream/promises,finished,supported,supported,supported,supported,supported
stream/promises,pipeline,supported,supported,supported,supported,supported
stream/web,*self*,supported,supported,supported,supported,supported
stream/web,default.*self*,supported,supported,supported,supported,supported
stream/web,default.ByteLengthQueuingStrategy,supported,supported,supported,supported,supported
stream/web,default.CompressionStream,supported,supported,supported,supported,supported
stream/web,default.CountQueuingStrategy,supported,supported,supported,supported,supported
stream/web,default.DecompressionStream,supported,supported,supported,supported,supported
stream/web,default.ReadableByteStreamController,supported,supported,supported,supported,supported
stream/web,default.ReadableStream,supported,supported,supported,supported,supported
stream/web,default.ReadableStreamBYOBReader,supported,supported,supported,supported,supported
stream/web,default.ReadableStreamBYOBRequest,supported,supported,supported,supported,supported
stream/web,default.ReadableStreamDefaultController,supported,supported,supported,supported,supported
stream/web,default.ReadableStreamDefaultReader,supported,supported,supported,supported,supported
stream/web,default.TextDecoderStream,supported,supported,supported,supported,supported
stream/web,default.TextEncoderStream,supported,supported,supported,supported,supported
stream/web,default.TransformStream,supported,supported,supported,supported,supported
stream/web,default.TransformStreamDefaultController,supported,supported,supported,supported,supported
stream/web,default.WritableStream,supported,supported,supported,supported,supported
stream/web,default.WritableStreamDefaultController,supported,supported,supported,supported,supported
stream/web,default.WritableStreamDefaultWriter,supported,supported,supported,supported,supported
stream/web,ByteLengthQueuingStrategy,supported,supported,supported,supported,supported
stream/web,CompressionStream,supported,supported,supported,supported,supported
stream/web,CountQueuingStrategy,supported,supported,supported,supported,supported
stream/web,DecompressionStream,supported,supported,supported,supported,supported
stream/web,ReadableByteStreamController,supported,supported,supported,supported,supported
stream/web,ReadableStream,supported,supported,supported,supported,supported
stream/web,ReadableStreamBYOBReader,supported,supported,supported,supported,supported
stream/web,ReadableStreamBYOBRequest,supported,supported,supported,supported,supported
stream/web,ReadableStreamDefaultController,supported,supported,supported,supported,supported
stream/web,ReadableStreamDefaultReader,supported,supported,supported,supported,supported
stream/web,TextDecoderStream,supported,supported,supported,supported,supported
stream/web,TextEncoderStream,supported,supported,supported,supported,supported
stream/web,TransformStream,supported,supported,supported,supported,supported
stream/web,TransformStreamDefaultController,supported,supported,supported,supported,supported
stream/web,WritableStream,supported,supported,supported,supported,supported
stream/web,WritableStreamDefaultController,supported,supported,supported,supported,supported
stream/web,WritableStreamDefaultWriter,supported,supported,supported,supported,supported
string_decoder,*self*,supported,supported,supported,supported,supported
string_decoder,default.*self*,supported,supported,supported,supported,supported
string_decoder,default.StringDecoder,supported,supported,supported,supported,supported
string_decoder,StringDecoder,supported,supported,supported,supported,supported
sys,*self*,supported,supported,supported,supported,supported
sys,default.*self*,supported,supported,supported,supported,supported
sys,default.MIMEParams,supported,supported,supported,supported,supported
sys,default.MIMEType,supported,supported,supported,supported,supported
sys,default.TextDecoder,supported,supported,supported,supported,supported
sys,default.TextEncoder,supported,supported,supported,supported,supported
sys,default.aborted,supported,supported,supported,supported,supported
sys,default.callbackify,supported,supported,supported,supported,supported
sys,default.convertProcessSignalToExitCode,supported,supported,unsupported,unsupported,supported
sys,default.debug,supported,supported,supported,supported,supported
sys,default.debuglog,supported,supported,supported,supported,supported
sys,default.deprecate,supported,supported,supported,supported,supported
sys,default.diff,supported,supported,unsupported,unsupported,unsupported
sys,default.format,supported,supported,supported,supported,supported
sys,default.formatWithOptions,supported,supported,supported,supported,supported
sys,default.getCallSite,supported,unsupported,supported,unsupported,unsupported
sys,default.getCallSites,supported,supported,supported,unsupported,supported
sys,default.getSystemErrorMap,supported,supported,supported,unsupported,unsupported
sys,default.getSystemErrorMessage,supported,supported,supported,unsupported,supported
sys,default.getSystemErrorName,supported,supported,supported,supported,supported
sys,default.inherits,supported,supported,supported,supported,supported
sys,default.inspect,supported,supported,supported,supported,supported
sys,default.isArray,supported,supported,supported,supported,supported
sys,default.isBoolean,supported,unsupported,supported,supported,unsupported
sys,default.isBuffer,supported,unsupported,supported,supported,unsupported
sys,default.isDate,supported,unsupported,supported,supported,unsupported
sys,default.isDeepStrictEqual,supported,supported,supported,supported,supported
sys,default.isError,supported,unsupported,supported,supported,unsupported
sys,default.isFunction,supported,unsupported,supported,supported,unsupported
sys,default.isNull,supported,unsupported,supported,supported,unsupported
sys,default.isNullOrUndefined,supported,unsupported,supported,supported,unsupported
sys,default.isNumber,supported,unsupported,supported,supported,unsupported
sys,default.isObject,supported,unsupported,supported,supported,unsupported
sys,default.isPrimitive,supported,unsupported,supported,supported,unsupported
sys,default.isRegExp,supported,unsupported,supported,supported,unsupported
sys,default.isString,supported,unsupported,supported,supported,unsupported
sys,default.isSymbol,supported,unsupported,supported,supported,unsupported
sys,default.isUndefined,supported,unsupported,supported,supported,unsupported
sys,default.log,supported,unsupported,supported,supported,supported
sys,default.parseArgs,supported,supported,supported,supported,supported
sys,default.parseEnv,supported,supported,supported,supported,supported
sys,default.promisify,supported,supported,supported,supported,supported
sys,default.setTraceSigInt,supported,supported,unsupported,unsupported,unsupported
sys,default.stripVTControlCharacters,supported,supported,supported,supported,supported
sys,default.styleText,supported,supported,supported,supported,supported
sys,default.toUSVString,supported,supported,supported,supported,supported
sys,default.transferableAbortController,supported,supported,supported,unsupported,unsupported
sys,default.transferableAbortSignal,supported,supported,supported,unsupported,unsupported
sys,default.types.*self*,supported,supported,supported,supported,supported
sys,default.types.isAnyArrayBuffer,supported,supported,supported,supported,supported
sys,default.types.isArgumentsObject,supported,supported,supported,supported,supported
sys,default.types.isArrayBuffer,supported,supported,supported,supported,supported
sys,default.types.isArrayBufferView,supported,supported,supported,supported,supported
sys,default.types.isAsyncFunction,supported,supported,supported,supported,supported
sys,default.types.isBigInt64Array,supported,supported,supported,supported,supported
sys,default.types.isBigIntObject,supported,supported,supported,supported,supported
sys,default.types.isBigUint64Array,supported,supported,supported,supported,supported
sys,default.types.isBooleanObject,supported,supported,supported,supported,supported
sys,default.types.isBoxedPrimitive,supported,supported,supported,supported,supported
sys,default.types.isCryptoKey,supported,supported,supported,supported,supported
sys,default.types.isDataView,supported,supported,supported,supported,supported
sys,default.types.isDate,supported,supported,supported,supported,supported
sys,default.types.isExternal,supported,supported,supported,supported,unsupported
sys,default.types.isFloat16Array,supported,supported,supported,supported,supported
sys,default.types.isFloat32Array,supported,supported,supported,supported,supported
sys,default.types.isFloat64Array,supported,supported,supported,supported,supported
sys,default.types.isGeneratorFunction,supported,supported,supported,supported,supported
sys,default.types.isGeneratorObject,supported,supported,supported,supported,supported
sys,default.types.isInt16Array,supported,supported,supported,supported,supported
sys,default.types.isInt32Array,supported,supported,supported,supported,supported
sys,default.types.isInt8Array,supported,supported,supported,supported,supported
sys,default.types.isKeyObject,supported,supported,supported,supported,supported
sys,default.types.isMap,supported,supported,supported,supported,supported
sys,default.types.isMapIterator,supported,supported,supported,supported,supported
sys,default.types.isModuleNamespaceObject,supported,supported,supported,supported,supported
sys,default.types.isNativeError,supported,supported,supported,supported,supported
sys,default.types.isNumberObject,supported,supported,supported,supported,supported
sys,default.types.isPromise,supported,supported,supported,supported,supported
sys,default.types.isProxy,supported,supported,supported,supported,supported
sys,default.types.isRegExp,supported,supported,supported,supported,supported
sys,default.types.isSet,supported,supported,supported,supported,supported
sys,default.types.isSetIterator,supported,supported,supported,supported,supported
sys,default.types.isSharedArrayBuffer,supported,supported,supported,supported,supported
sys,default.types.isStringObject,supported,supported,supported,supported,supported
sys,default.types.isSymbolObject,supported,supported,supported,supported,supported
sys,default.types.isTypedArray,supported,supported,supported,supported,supported
sys,default.types.isUint16Array,supported,supported,supported,supported,supported
sys,default.types.isUint32Array,supported,supported,supported,supported,supported
sys,default.types.isUint8Array,supported,supported,supported,supported,supported
sys,default.types.isUint8ClampedArray,supported,supported,supported,supported,supported
sys,default.types.isWeakMap,supported,supported,supported,supported,supported
sys,default.types.isWeakSet,supported,supported,supported,supported,supported
sys,MIMEParams,supported,supported,supported,supported,supported
sys,MIMEType,supported,supported,supported,supported,supported
sys,TextDecoder,supported,supported,supported,supported,supported
sys,TextEncoder,supported,supported,supported,supported,supported
sys,aborted,supported,supported,supported,supported,supported
sys,callbackify,supported,supported,supported,supported,supported
sys,convertProcessSignalToExitCode,supported,supported,unsupported,unsupported,supported
sys,debug,supported,supported,supported,supported,supported
sys,debuglog,supported,supported,supported,supported,supported
sys,deprecate,supported,supported,supported,supported,supported
sys,diff,supported,supported,unsupported,unsupported,unsupported
sys,format,supported,supported,supported,supported,supported
sys,formatWithOptions,supported,supported,supported,supported,supported
sys,getCallSite,supported,unsupported,supported,unsupported,unsupported
sys,getCallSites,supported,supported,supported,unsupported,supported
sys,getSystemErrorMap,supported,supported,supported,unsupported,unsupported
sys,getSystemErrorMessage,supported,supported,supported,unsupported,supported
sys,getSystemErrorName,supported,supported,supported,supported,supported
sys,inherits,supported,supported,supported,supported,supported
sys,inspect,supported,supported,supported,supported,supported
sys,isArray,supported,supported,supported,supported,supported
sys,isBoolean,supported,unsupported,supported,supported,unsupported
sys,isBuffer,supported,unsupported,supported,supported,unsupported
sys,isDate,supported,unsupported,supported,supported,unsupported
sys,isDeepStrictEqual,supported,supported,supported,supported,supported
sys,isError,supported,unsupported,supported,supported,unsupported
sys,isFunction,supported,unsupported,supported,supported,unsupported
sys,isNull,supported,unsupported,supported,supported,unsupported
sys,isNullOrUndefined,supported,unsupported,supported,supported,unsupported
sys,isNumber,supported,unsupported,supported,supported,unsupported
sys,isObject,supported,unsupported,supported,supported,unsupported
sys,isPrimitive,supported,unsupported,supported,supported,unsupported
sys,isRegExp,supported,unsupported,supported,supported,unsupported
sys,isString,supported,unsupported,supported,supported,unsupported
sys,isSymbol,supported,unsupported,supported,supported,unsupported
sys,isUndefined,supported,unsupported,supported,supported,unsupported
sys,log,supported,unsupported,supported,supported,supported
sys,parseArgs,supported,supported,supported,supported,supported
sys,parseEnv,supported,supported,supported,supported,supported
sys,promisify,supported,supported,supported,supported,supported
sys,setTraceSigInt,supported,supported,unsupported,unsupported,unsupported
sys,stripVTControlCharacters,supported,supported,supported,supported,supported
sys,styleText,supported,supported,supported,supported,supported
sys,toUSVString,supported,supported,supported,supported,supported
sys,transferableAbortController,supported,supported,supported,unsupported,unsupported
sys,transferableAbortSignal,supported,supported,supported,unsupported,unsupported
sys,types.*self*,supported,supported,supported,supported,supported
sys,types.isAnyArrayBuffer,supported,supported,supported,supported,supported
sys,types.isArgumentsObject,supported,supported,supported,supported,supported
sys,types.isArrayBuffer,supported,supported,supported,supported,supported
sys,types.isArrayBufferView,supported,supported,supported,supported,supported
sys,types.isAsyncFunction,supported,supported,supported,supported,supported
sys,types.isBigInt64Array,supported,supported,supported,supported,supported
sys,types.isBigIntObject,supported,supported,supported,supported,supported
sys,types.isBigUint64Array,supported,supported,supported,supported,supported
sys,types.isBooleanObject,supported,supported,supported,supported,supported
sys,types.isBoxedPrimitive,supported,supported,supported,supported,supported
sys,types.isCryptoKey,supported,supported,supported,supported,supported
sys,types.isDataView,supported,supported,supported,supported,supported
sys,types.isDate,supported,supported,supported,supported,supported
sys,types.isExternal,supported,supported,supported,supported,unsupported
sys,types.isFloat16Array,supported,supported,supported,supported,supported
sys,types.isFloat32Array,supported,supported,supported,supported,supported
sys,types.isFloat64Array,supported,supported,supported,supported,supported
sys,types.isGeneratorFunction,supported,supported,supported,supported,supported
sys,types.isGeneratorObject,supported,supported,supported,supported,supported
sys,types.isInt16Array,supported,supported,supported,supported,supported
sys,types.isInt32Array,supported,supported,supported,supported,supported
sys,types.isInt8Array,supported,supported,supported,supported,supported
sys,types.isKeyObject,supported,supported,supported,supported,supported
sys,types.isMap,supported,supported,supported,supported,supported
sys,types.isMapIterator,supported,supported,supported,supported,supported
sys,types.isModuleNamespaceObject,supported,supported,supported,supported,supported
sys,types.isNativeError,supported,supported,supported,supported,supported
sys,types.isNumberObject,supported,supported,supported,supported,supported
sys,types.isPromise,supported,supported,supported,supported,supported
sys,types.isProxy,supported,supported,supported,supported,supported
sys,types.isRegExp,supported,supported,supported,supported,supported
sys,types.isSet,supported,supported,supported,supported,supported
sys,types.isSetIterator,supported,supported,supported,supported,supported
sys,types.isSharedArrayBuffer,supported,supported,supported,supported,supported
sys,types.isStringObject,supported,supported,supported,supported,supported
sys,types.isSymbolObject,supported,supported,supported,supported,supported
sys,types.isTypedArray,supported,supported,supported,supported,supported
sys,types.isUint16Array,supported,supported,supported,supported,supported
sys,types.isUint32Array,supported,supported,supported,supported,supported
sys,types.isUint8Array,supported,supported,supported,supported,supported
sys,types.isUint8ClampedArray,supported,supported,supported,supported,supported
sys,types.isWeakMap,supported,supported,supported,supported,supported
sys,types.isWeakSet,supported,supported,supported,supported,supported
timers,*self*,supported,supported,supported,supported,supported
timers,default.*self*,supported,supported,supported,supported,supported
timers,default.active,supported,unsupported,supported,supported,unsupported
timers,default.clearImmediate,supported,supported,supported,supported,supported
timers,default.clearInterval,supported,supported,supported,supported,supported
timers,default.clearTimeout,supported,supported,supported,supported,supported
timers,default.enroll,supported,unsupported,supported,supported,unsupported
timers,default.promises.*self*,supported,supported,supported,supported,supported
timers,default.promises.scheduler,supported,supported,supported,supported,supported
timers,default.promises.setImmediate,supported,supported,supported,supported,supported
timers,default.promises.setInterval,supported,supported,supported,supported,supported
timers,default.promises.setTimeout,supported,supported,supported,supported,supported
timers,default.setImmediate,supported,supported,supported,supported,supported
timers,default.setInterval,supported,supported,supported,supported,supported
timers,default.setTimeout,supported,supported,supported,supported,supported
timers,default.unenroll,supported,unsupported,supported,supported,unsupported
timers,active,supported,unsupported,supported,supported,unsupported
timers,clearImmediate,supported,supported,supported,supported,supported
timers,clearInterval,supported,supported,supported,supported,supported
timers,clearTimeout,supported,supported,supported,supported,supported
timers,enroll,supported,unsupported,supported,supported,unsupported
timers,promises.*self*,supported,supported,supported,supported,supported
timers,promises.scheduler.*self*,supported,supported,supported,supported,supported
timers,promises.scheduler.wait,supported,supported,supported,supported,supported
timers,promises.scheduler.yield,supported,supported,supported,supported,supported
timers,promises.setImmediate,supported,supported,supported,supported,supported
timers,promises.setInterval,supported,supported,supported,supported,supported
timers,promises.setTimeout,supported,supported,supported,supported,supported
timers,setImmediate,supported,supported,supported,supported,supported
timers,setInterval,supported,supported,supported,supported,supported
timers,setTimeout,supported,supported,supported,supported,supported
timers,unenroll,supported,unsupported,supported,supported,unsupported
timers/promises,*self*,supported,supported,supported,supported,supported
timers/promises,default.*self*,supported,supported,supported,supported,supported
timers/promises,default.scheduler.*self*,supported,supported,supported,supported,supported
timers/promises,default.scheduler.wait,supported,supported,supported,supported,supported
timers/promises,default.scheduler.yield,supported,supported,supported,supported,supported
timers/promises,default.setImmediate,supported,supported,supported,supported,supported
timers/promises,default.setInterval,supported,supported,supported,supported,supported
timers/promises,default.setTimeout,supported,supported,supported,supported,supported
timers/promises,scheduler.*self*,supported,supported,supported,supported,supported
timers/promises,scheduler.wait,supported,supported,supported,supported,supported
timers/promises,scheduler.yield,supported,supported,supported,supported,supported
timers/promises,setImmediate,supported,supported,supported,supported,supported
timers/promises,setInterval,supported,supported,supported,supported,supported
timers/promises,setTimeout,supported,supported,supported,supported,supported
tls,*self*,supported,supported,supported,supported,supported
tls,default.*self*,supported,supported,supported,supported,supported
tls,default.CLIENT_RENEG_LIMIT,supported,supported,supported,supported,supported
tls,default.CLIENT_RENEG_WINDOW,supported,supported,supported,supported,supported
tls,default.DEFAULT_CIPHERS,supported,supported,supported,supported,supported
tls,default.DEFAULT_ECDH_CURVE,supported,supported,supported,supported,supported
tls,default.DEFAULT_MAX_VERSION,supported,supported,supported,supported,supported
tls,default.DEFAULT_MIN_VERSION,supported,supported,supported,supported,supported
tls,default.SecureContext,supported,supported,supported,supported,unsupported
tls,default.Server,supported,supported,supported,supported,supported
tls,default.TLSSocket,supported,supported,supported,supported,supported
tls,default.checkServerIdentity,supported,supported,supported,supported,supported
tls,default.connect,supported,supported,supported,supported,supported
tls,default.convertALPNProtocols,supported,supported,supported,supported,supported
tls,default.createSecureContext,supported,supported,supported,supported,supported
